item_id,version_no,sort_order,category_key,validity_start,validity_end
W45000600,1,,Geog/BuiltUp,01/01/1990,
W45000601,1,,Geog/BuiltUp,01/01/1990,
W45000602,1,,Geog/BuiltUp,01/01/1990,
W45000603,1,,Geog/BuiltUp,01/01/1990,
W45000604,1,,Geog/BuiltUp,01/01/1990,
W45000605,1,,Geog/BuiltUp,01/01/1990,
W45000606,1,,Geog/BuiltUp,01/01/1990,
W45000607,1,,Geog/BuiltUp,01/01/1990,
W45000608,1,,Geog/BuiltUp,01/01/1990,
W45000609,1,,Geog/BuiltUp,01/01/1990,
W45000610,1,,Geog/BuiltUp,01/01/1990,
W45000611,1,,Geog/BuiltUp,01/01/1990,
W45000612,1,,Geog/BuiltUp,01/01/1990,
W45000613,1,,Geog/BuiltUp,01/01/1990,
W45000614,1,,Geog/BuiltUp,01/01/1990,
W45000615,1,,Geog/BuiltUp,01/01/1990,
W45000616,1,,Geog/BuiltUp,01/01/1990,
W45000617,1,,Geog/BuiltUp,01/01/1990,
W45000618,1,,Geog/BuiltUp,01/01/1990,
W45000619,1,,Geog/BuiltUp,01/01/1990,
W45000620,1,,Geog/BuiltUp,01/01/1990,
W45000621,1,,Geog/BuiltUp,01/01/1990,
W45000622,1,,Geog/BuiltUp,01/01/1990,
W33000183,1,,Geog/CFA,01/01/1990,
W33000191,1,,Geog/CFA,01/01/1990,
W33000175,1,,Geog/CFA,01/01/1990,
W33000176,1,,Geog/CFA,01/01/1990,
W33000177,1,,Geog/CFA,01/01/1990,
W33000178,1,,Geog/CFA,01/01/1990,
W33000179,1,,Geog/CFA,01/01/1990,
W33000180,1,,Geog/CFA,01/01/1990,
W33000173,1,,Geog/CFA,01/01/1990,
W33000182,1,,Geog/CFA,01/01/1990,
W33000172,1,,Geog/CFA,01/01/1990,
W33000184,1,,Geog/CFA,01/01/1990,
W33000185,1,,Geog/CFA,01/01/1990,
W33000186,1,,Geog/CFA,01/01/1990,
W33000187,1,,Geog/CFA,01/01/1990,
W33000188,1,,Geog/CFA,01/01/1990,
W33000189,1,,Geog/CFA,01/01/1990,
W33000154,1,,Geog/CFA,01/01/1990,
W33000181,1,,Geog/CFA,01/01/1990,
W33000164,1,,Geog/CFA,01/01/1990,
W33000155,1,,Geog/CFA,01/01/1990,
W33000156,1,,Geog/CFA,01/01/1990,
W33000157,1,,Geog/CFA,01/01/1990,
W33000158,1,,Geog/CFA,01/01/1990,
W33000159,1,,Geog/CFA,01/01/1990,
W33000160,1,,Geog/CFA,01/01/1990,
W33000161,1,,Geog/CFA,01/01/1990,
W33000174,1,,Geog/CFA,01/01/1990,
W33000163,1,,Geog/CFA,01/01/1990,
W33000192,1,,Geog/CFA,01/01/1990,
W33000165,1,,Geog/CFA,01/01/1990,
W33000166,1,,Geog/CFA,01/01/1990,
W33000167,1,,Geog/CFA,01/01/1990,
W33000168,1,,Geog/CFA,01/01/1990,
W33000169,1,,Geog/CFA,01/01/1990,
W33000170,1,,Geog/CFA,01/01/1990,
W33000171,1,,Geog/CFA,01/01/1990,
W33000162,1,,Geog/CFA,01/01/1990,
W33000190,1,,Geog/CFA,01/01/1990,
W33000202,1,,Geog/CFA,01/01/1990,
W33000193,1,,Geog/CFA,01/01/1990,
W33000194,1,,Geog/CFA,01/01/1990,
W33000195,1,,Geog/CFA,01/01/1990,
W33000196,1,,Geog/CFA,01/01/1990,
W33000197,1,,Geog/CFA,01/01/1990,
W33000198,1,,Geog/CFA,01/01/1990,
W33000199,1,,Geog/CFA,01/01/1990,
W33000201,1,,Geog/CFA,01/01/1990,
W33000203,1,,Geog/CFA,01/01/1990,
W33000204,1,,Geog/CFA,01/01/1990,
W33000205,1,,Geog/CFA,01/01/1990,
W34000002,1,,Geog/CFA,01/01/1990,
W34000003,1,,Geog/CFA,01/01/1990,
W33000200,1,,Geog/CFA,01/01/1990,
W19000001,1,,Geog/EconArea,01/01/1990,
W19000002,1,,Geog/EconArea,01/01/1990,
W19000003,1,,Geog/EconArea,01/01/1990,
W19000004,1,,Geog/EconArea,01/01/1990,
W16000001,1,,Geog/EducCons,01/01/1990,
W16000002,1,,Geog/EducCons,01/01/1990,
W16000003,1,,Geog/EducCons,01/01/1990,
W16000004,1,,Geog/EducCons,01/01/1990,
W05000900,1,,Geog/ElecWard,01/01/1990,
AF,1,1,ItnlGeog/Country,01/01/2000,
W05000444,1,,Geog/ElecWard,01/01/1990,
W05000443,1,,Geog/ElecWard,01/01/1990,
W05000442,1,,Geog/ElecWard,01/01/1990,
W05000858,1,,Geog/ElecWard,01/01/1990,
W05000650,1,,Geog/ElecWard,01/01/1990,
W05000824,1,,Geog/ElecWard,01/01/1990,
W05000823,1,,Geog/ElecWard,01/01/1990,
W05000821,1,,Geog/ElecWard,01/01/1990,
W05000784,1,,Geog/ElecWard,01/01/1990,
W05000822,1,,Geog/ElecWard,01/01/1990,
W05000346,1,,Geog/ElecWard,01/01/1990,
W05000345,1,,Geog/ElecWard,01/01/1990,
W05000785,1,,Geog/ElecWard,01/01/1990,
W05000545,1,,Geog/ElecWard,01/01/1990,
W05000344,1,,Geog/ElecWard,01/01/1990,
W05000449,1,,Geog/ElecWard,01/01/1990,
W05000651,1,,Geog/ElecWard,01/01/1990,
W05000506,1,,Geog/ElecWard,01/01/1990,
W05000448,1,,Geog/ElecWard,01/01/1990,
W05000649,1,,Geog/ElecWard,01/01/1990,
W05000507,1,,Geog/ElecWard,01/01/1990,
W05000177,1,,Geog/ElecWard,01/01/1990,
W05000745,1,,Geog/ElecWard,01/01/1990,
W05000930,1,,Geog/ElecWard,01/01/1990,
W05000931,1,,Geog/ElecWard,01/01/1990,
W05000176,1,,Geog/ElecWard,01/01/1990,
W05000447,1,,Geog/ElecWard,01/01/1990,
W05000848,1,,Geog/ElecWard,01/01/1990,
W05000278,1,,Geog/ElecWard,01/01/1990,
W05000291,1,,Geog/ElecWard,01/01/1990,
W05000290,1,,Geog/ElecWard,01/01/1990,
W05000289,1,,Geog/ElecWard,01/01/1990,
W05000288,1,,Geog/ElecWard,01/01/1990,
W05000287,1,,Geog/ElecWard,01/01/1990,
W05000286,1,,Geog/ElecWard,01/01/1990,
W05000285,1,,Geog/ElecWard,01/01/1990,
W05000284,1,,Geog/ElecWard,01/01/1990,
W05000283,1,,Geog/ElecWard,01/01/1990,
W05000912,1,,Geog/ElecWard,01/01/1990,
W05000281,1,,Geog/ElecWard,01/01/1990,
W05000318,1,,Geog/ElecWard,01/01/1990,
W05000279,1,,Geog/ElecWard,01/01/1990,
W05000911,1,,Geog/ElecWard,01/01/1990,
W05000276,1,,Geog/ElecWard,01/01/1990,
W05000275,1,,Geog/ElecWard,01/01/1990,
W05000274,1,,Geog/ElecWard,01/01/1990,
W05000273,1,,Geog/ElecWard,01/01/1990,
W05000272,1,,Geog/ElecWard,01/01/1990,
W05000271,1,,Geog/ElecWard,01/01/1990,
W05000270,1,,Geog/ElecWard,01/01/1990,
W05000269,1,,Geog/ElecWard,01/01/1990,
W05000268,1,,Geog/ElecWard,01/01/1990,
W05000280,1,,Geog/ElecWard,01/01/1990,
W05000304,1,,Geog/ElecWard,01/01/1990,
W05000317,1,,Geog/ElecWard,01/01/1990,
W05000316,1,,Geog/ElecWard,01/01/1990,
W05000315,1,,Geog/ElecWard,01/01/1990,
W05000314,1,,Geog/ElecWard,01/01/1990,
W05000313,1,,Geog/ElecWard,01/01/1990,
W05000312,1,,Geog/ElecWard,01/01/1990,
W05000311,1,,Geog/ElecWard,01/01/1990,
W05000310,1,,Geog/ElecWard,01/01/1990,
W05000309,1,,Geog/ElecWard,01/01/1990,
W05000308,1,,Geog/ElecWard,01/01/1990,
W05000307,1,,Geog/ElecWard,01/01/1990,
W05000292,1,,Geog/ElecWard,01/01/1990,
W05000305,1,,Geog/ElecWard,01/01/1990,
W05000293,1,,Geog/ElecWard,01/01/1990,
W05000303,1,,Geog/ElecWard,01/01/1990,
W05000302,1,,Geog/ElecWard,01/01/1990,
W05000301,1,,Geog/ElecWard,01/01/1990,
W05000300,1,,Geog/ElecWard,01/01/1990,
W05000299,1,,Geog/ElecWard,01/01/1990,
W05000298,1,,Geog/ElecWard,01/01/1990,
W05000297,1,,Geog/ElecWard,01/01/1990,
W05000296,1,,Geog/ElecWard,01/01/1990,
W05000295,1,,Geog/ElecWard,01/01/1990,
W05000294,1,,Geog/ElecWard,01/01/1990,
W05000265,1,,Geog/ElecWard,01/01/1990,
W05000306,1,,Geog/ElecWard,01/01/1990,
W05000226,1,,Geog/ElecWard,01/01/1990,
W05000238,1,,Geog/ElecWard,01/01/1990,
W05000237,1,,Geog/ElecWard,01/01/1990,
W05000236,1,,Geog/ElecWard,01/01/1990,
W05000235,1,,Geog/ElecWard,01/01/1990,
W05000234,1,,Geog/ElecWard,01/01/1990,
W05000233,1,,Geog/ElecWard,01/01/1990,
W05000232,1,,Geog/ElecWard,01/01/1990,
W05000231,1,,Geog/ElecWard,01/01/1990,
W05000230,1,,Geog/ElecWard,01/01/1990,
W05000229,1,,Geog/ElecWard,01/01/1990,
W05000910,1,,Geog/ElecWard,01/01/1990,
W05000227,1,,Geog/ElecWard,01/01/1990,
W05000904,1,,Geog/ElecWard,01/01/1990,
W05000225,1,,Geog/ElecWard,01/01/1990,
W05000224,1,,Geog/ElecWard,01/01/1990,
W05000223,1,,Geog/ElecWard,01/01/1990,
W05000222,1,,Geog/ElecWard,01/01/1990,
W05000221,1,,Geog/ElecWard,01/01/1990,
W05000220,1,,Geog/ElecWard,01/01/1990,
W05000219,1,,Geog/ElecWard,01/01/1990,
W05000218,1,,Geog/ElecWard,01/01/1990,
W05000217,1,,Geog/ElecWard,01/01/1990,
W05000216,1,,Geog/ElecWard,01/01/1990,
W05000215,1,,Geog/ElecWard,01/01/1990,
W05000228,1,,Geog/ElecWard,01/01/1990,
W05000907,1,,Geog/ElecWard,01/01/1990,
W05000321,1,,Geog/ElecWard,01/01/1990,
W05000264,1,,Geog/ElecWard,01/01/1990,
W05000263,1,,Geog/ElecWard,01/01/1990,
W05000262,1,,Geog/ElecWard,01/01/1990,
W05000261,1,,Geog/ElecWard,01/01/1990,
W05000260,1,,Geog/ElecWard,01/01/1990,
W05000909,1,,Geog/ElecWard,01/01/1990,
W05000258,1,,Geog/ElecWard,01/01/1990,
W05000257,1,,Geog/ElecWard,01/01/1990,
W05000256,1,,Geog/ElecWard,01/01/1990,
W05000908,1,,Geog/ElecWard,01/01/1990,
W05000239,1,,Geog/ElecWard,01/01/1990,
W05000253,1,,Geog/ElecWard,01/01/1990,
W05000903,1,,Geog/ElecWard,01/01/1990,
W05000251,1,,Geog/ElecWard,01/01/1990,
W05000250,1,,Geog/ElecWard,01/01/1990,
W05000249,1,,Geog/ElecWard,01/01/1990,
W05000245,1,,Geog/ElecWard,01/01/1990,
W05000906,1,,Geog/ElecWard,01/01/1990,
W05000247,1,,Geog/ElecWard,01/01/1990,
W05000246,1,,Geog/ElecWard,01/01/1990,
W05000244,1,,Geog/ElecWard,01/01/1990,
W05000905,1,,Geog/ElecWard,01/01/1990,
W05000241,1,,Geog/ElecWard,01/01/1990,
W05000266,1,,Geog/ElecWard,01/01/1990,
W05000254,1,,Geog/ElecWard,01/01/1990,
W05000385,1,,Geog/ElecWard,01/01/1990,
W05000946,1,,Geog/ElecWard,01/01/1990,
W05000396,1,,Geog/ElecWard,01/01/1990,
W05000395,1,,Geog/ElecWard,01/01/1990,
W05000394,1,,Geog/ElecWard,01/01/1990,
W05000393,1,,Geog/ElecWard,01/01/1990,
W05000392,1,,Geog/ElecWard,01/01/1990,
W05000391,1,,Geog/ElecWard,01/01/1990,
W05000390,1,,Geog/ElecWard,01/01/1990,
W05000389,1,,Geog/ElecWard,01/01/1990,
W05000388,1,,Geog/ElecWard,01/01/1990,
W05000373,1,,Geog/ElecWard,01/01/1990,
W05000386,1,,Geog/ElecWard,01/01/1990,
W05000400,1,,Geog/ElecWard,01/01/1990,
W05000384,1,,Geog/ElecWard,01/01/1990,
W05000383,1,,Geog/ElecWard,01/01/1990,
W05000382,1,,Geog/ElecWard,01/01/1990,
W05000381,1,,Geog/ElecWard,01/01/1990,
W05000380,1,,Geog/ElecWard,01/01/1990,
W05000379,1,,Geog/ElecWard,01/01/1990,
W05000378,1,,Geog/ElecWard,01/01/1990,
W05000377,1,,Geog/ElecWard,01/01/1990,
W05000376,1,,Geog/ElecWard,01/01/1990,
W05000375,1,,Geog/ElecWard,01/01/1990,
W05000319,1,,Geog/ElecWard,01/01/1990,
W05000387,1,,Geog/ElecWard,01/01/1990,
W05000953,1,,Geog/ElecWard,01/01/1990,
W05000957,1,,Geog/ElecWard,01/01/1990,
W05000423,1,,Geog/ElecWard,01/01/1990,
W05000422,1,,Geog/ElecWard,01/01/1990,
W05000421,1,,Geog/ElecWard,01/01/1990,
W05000956,1,,Geog/ElecWard,01/01/1990,
W05000419,1,,Geog/ElecWard,01/01/1990,
W05000418,1,,Geog/ElecWard,01/01/1990,
W05000417,1,,Geog/ElecWard,01/01/1990,
W05000955,1,,Geog/ElecWard,01/01/1990,
W05000415,1,,Geog/ElecWard,01/01/1990,
W05000414,1,,Geog/ElecWard,01/01/1990,
W05000947,1,,Geog/ElecWard,01/01/1990,
W05000954,1,,Geog/ElecWard,01/01/1990,
W05000948,1,,Geog/ElecWard,01/01/1990,
W05000410,1,,Geog/ElecWard,01/01/1990,
W05000409,1,,Geog/ElecWard,01/01/1990,
W05000408,1,,Geog/ElecWard,01/01/1990,
W05000407,1,,Geog/ElecWard,01/01/1990,
W05000406,1,,Geog/ElecWard,01/01/1990,
W05000952,1,,Geog/ElecWard,01/01/1990,
W05000951,1,,Geog/ElecWard,01/01/1990,
W05000950,1,,Geog/ElecWard,01/01/1990,
W05000402,1,,Geog/ElecWard,01/01/1990,
W05000949,1,,Geog/ElecWard,01/01/1990,
W05000372,1,,Geog/ElecWard,01/01/1990,
W05000413,1,,Geog/ElecWard,01/01/1990,
W05000331,1,,Geog/ElecWard,01/01/1990,
W05000343,1,,Geog/ElecWard,01/01/1990,
W05000342,1,,Geog/ElecWard,01/01/1990,
W05000341,1,,Geog/ElecWard,01/01/1990,
W05000340,1,,Geog/ElecWard,01/01/1990,
W05000339,1,,Geog/ElecWard,01/01/1990,
W05000338,1,,Geog/ElecWard,01/01/1990,
W05000337,1,,Geog/ElecWard,01/01/1990,
W05000336,1,,Geog/ElecWard,01/01/1990,
W05000335,1,,Geog/ElecWard,01/01/1990,
W05000334,1,,Geog/ElecWard,01/01/1990,
W05000374,1,,Geog/ElecWard,01/01/1990,
W05000332,1,,Geog/ElecWard,01/01/1990,
W05000347,1,,Geog/ElecWard,01/01/1990,
W05000330,1,,Geog/ElecWard,01/01/1990,
W05000329,1,,Geog/ElecWard,01/01/1990,
W05000328,1,,Geog/ElecWard,01/01/1990,
W05000325,1,,Geog/ElecWard,01/01/1990,
W05000327,1,,Geog/ElecWard,01/01/1990,
W05000326,1,,Geog/ElecWard,01/01/1990,
W05000324,1,,Geog/ElecWard,01/01/1990,
W05000893,1,,Geog/ElecWard,01/01/1990,
W05000322,1,,Geog/ElecWard,01/01/1990,
W05000212,1,,Geog/ElecWard,01/01/1990,
W05000320,1,,Geog/ElecWard,01/01/1990,
W05000333,1,,Geog/ElecWard,01/01/1990,
W05000358,1,,Geog/ElecWard,01/01/1990,
W05000371,1,,Geog/ElecWard,01/01/1990,
W05000370,1,,Geog/ElecWard,01/01/1990,
W05000369,1,,Geog/ElecWard,01/01/1990,
W05000368,1,,Geog/ElecWard,01/01/1990,
W05000367,1,,Geog/ElecWard,01/01/1990,
W05000366,1,,Geog/ElecWard,01/01/1990,
W05000365,1,,Geog/ElecWard,01/01/1990,
W05000364,1,,Geog/ElecWard,01/01/1990,
W05000363,1,,Geog/ElecWard,01/01/1990,
W05000362,1,,Geog/ElecWard,01/01/1990,
W05000361,1,,Geog/ElecWard,01/01/1990,
W05000850,1,,Geog/ElecWard,01/01/1990,
W05000359,1,,Geog/ElecWard,01/01/1990,
W05000849,1,,Geog/ElecWard,01/01/1990,
W05000357,1,,Geog/ElecWard,01/01/1990,
W05000356,1,,Geog/ElecWard,01/01/1990,
W05000355,1,,Geog/ElecWard,01/01/1990,
W05000354,1,,Geog/ElecWard,01/01/1990,
W05000353,1,,Geog/ElecWard,01/01/1990,
W05000352,1,,Geog/ElecWard,01/01/1990,
W05000351,1,,Geog/ElecWard,01/01/1990,
W05000350,1,,Geog/ElecWard,01/01/1990,
W05000349,1,,Geog/ElecWard,01/01/1990,
W05000894,1,,Geog/ElecWard,01/01/1990,
W05000426,1,,Geog/ElecWard,01/01/1990,
W05000360,1,,Geog/ElecWard,01/01/1990,
W05000066,1,,Geog/ElecWard,01/01/1990,
W05000078,1,,Geog/ElecWard,01/01/1990,
W05000077,1,,Geog/ElecWard,01/01/1990,
W05000076,1,,Geog/ElecWard,01/01/1990,
W05000075,1,,Geog/ElecWard,01/01/1990,
W05000074,1,,Geog/ElecWard,01/01/1990,
W05000073,1,,Geog/ElecWard,01/01/1990,
W05000072,1,,Geog/ElecWard,01/01/1990,
W05000071,1,,Geog/ElecWard,01/01/1990,
W05000070,1,,Geog/ElecWard,01/01/1990,
W05000069,1,,Geog/ElecWard,01/01/1990,
W05000106,1,,Geog/ElecWard,01/01/1990,
W05000067,1,,Geog/ElecWard,01/01/1990,
W05000081,1,,Geog/ElecWard,01/01/1990,
W05000065,1,,Geog/ElecWard,01/01/1990,
W05000064,1,,Geog/ElecWard,01/01/1990,
W05000063,1,,Geog/ElecWard,01/01/1990,
W05000062,1,,Geog/ElecWard,01/01/1990,
W05000061,1,,Geog/ElecWard,01/01/1990,
W05000060,1,,Geog/ElecWard,01/01/1990,
W05000059,1,,Geog/ElecWard,01/01/1990,
W05000058,1,,Geog/ElecWard,01/01/1990,
W05000057,1,,Geog/ElecWard,01/01/1990,
W05000056,1,,Geog/ElecWard,01/01/1990,
W05000055,1,,Geog/ElecWard,01/01/1990,
W05000068,1,,Geog/ElecWard,01/01/1990,
W05000092,1,,Geog/ElecWard,01/01/1990,
W05000214,1,,Geog/ElecWard,01/01/1990,
W05000104,1,,Geog/ElecWard,01/01/1990,
W05000103,1,,Geog/ElecWard,01/01/1990,
W05000102,1,,Geog/ElecWard,01/01/1990,
W05000101,1,,Geog/ElecWard,01/01/1990,
W05000100,1,,Geog/ElecWard,01/01/1990,
W05000099,1,,Geog/ElecWard,01/01/1990,
W05000098,1,,Geog/ElecWard,01/01/1990,
W05000097,1,,Geog/ElecWard,01/01/1990,
W05000096,1,,Geog/ElecWard,01/01/1990,
W05000095,1,,Geog/ElecWard,01/01/1990,
W05000079,1,,Geog/ElecWard,01/01/1990,
W05000093,1,,Geog/ElecWard,01/01/1990,
W05000080,1,,Geog/ElecWard,01/01/1990,
W05000091,1,,Geog/ElecWard,01/01/1990,
W05000090,1,,Geog/ElecWard,01/01/1990,
W05000089,1,,Geog/ElecWard,01/01/1990,
W05000088,1,,Geog/ElecWard,01/01/1990,
W05000087,1,,Geog/ElecWard,01/01/1990,
W05000086,1,,Geog/ElecWard,01/01/1990,
W05000085,1,,Geog/ElecWard,01/01/1990,
W05000084,1,,Geog/ElecWard,01/01/1990,
W05000083,1,,Geog/ElecWard,01/01/1990,
W05000082,1,,Geog/ElecWard,01/01/1990,
W05000052,1,,Geog/ElecWard,01/01/1990,
W05000094,1,,Geog/ElecWard,01/01/1990,
W05000882,1,,Geog/ElecWard,01/01/1990,
W05000054,1,,Geog/ElecWard,01/01/1990,
W05000024,1,,Geog/ElecWard,01/01/1990,
W05000885,1,,Geog/ElecWard,01/01/1990,
W05000022,1,,Geog/ElecWard,01/01/1990,
W05000021,1,,Geog/ElecWard,01/01/1990,
W05000020,1,,Geog/ElecWard,01/01/1990,
W05000019,1,,Geog/ElecWard,01/01/1990,
W05000884,1,,Geog/ElecWard,01/01/1990,
W05000017,1,,Geog/ElecWard,01/01/1990,
W05000883,1,,Geog/ElecWard,01/01/1990,
W05000015,1,,Geog/ElecWard,01/01/1990,
W05000026,1,,Geog/ElecWard,01/01/1990,
W05000013,1,,Geog/ElecWard,01/01/1990,
W05000886,1,,Geog/ElecWard,01/01/1990,
W05000011,1,,Geog/ElecWard,01/01/1990,
W05000010,1,,Geog/ElecWard,01/01/1990,
W05000009,1,,Geog/ElecWard,01/01/1990,
W05000008,1,,Geog/ElecWard,01/01/1990,
W05000007,1,,Geog/ElecWard,01/01/1990,
W05000006,1,,Geog/ElecWard,01/01/1990,
W05000005,1,,Geog/ElecWard,01/01/1990,
W05000004,1,,Geog/ElecWard,01/01/1990,
W05000003,1,,Geog/ElecWard,01/01/1990,
W05000002,1,,Geog/ElecWard,01/01/1990,
W05000001,1,,Geog/ElecWard,01/01/1990,
W05000014,1,,Geog/ElecWard,01/01/1990,
W05000039,1,,Geog/ElecWard,01/01/1990,
W05000107,1,,Geog/ElecWard,01/01/1990,
W05000051,1,,Geog/ElecWard,01/01/1990,
W05000050,1,,Geog/ElecWard,01/01/1990,
W05000049,1,,Geog/ElecWard,01/01/1990,
W05000048,1,,Geog/ElecWard,01/01/1990,
W05000047,1,,Geog/ElecWard,01/01/1990,
W05000046,1,,Geog/ElecWard,01/01/1990,
W05000045,1,,Geog/ElecWard,01/01/1990,
W05000044,1,,Geog/ElecWard,01/01/1990,
W05000043,1,,Geog/ElecWard,01/01/1990,
W05000042,1,,Geog/ElecWard,01/01/1990,
W05000025,1,,Geog/ElecWard,01/01/1990,
W05000040,1,,Geog/ElecWard,01/01/1990,
W05000053,1,,Geog/ElecWard,01/01/1990,
W05000038,1,,Geog/ElecWard,01/01/1990,
W05000888,1,,Geog/ElecWard,01/01/1990,
W05000036,1,,Geog/ElecWard,01/01/1990,
W05000035,1,,Geog/ElecWard,01/01/1990,
W05000034,1,,Geog/ElecWard,01/01/1990,
W05000887,1,,Geog/ElecWard,01/01/1990,
W05000032,1,,Geog/ElecWard,01/01/1990,
W05000031,1,,Geog/ElecWard,01/01/1990,
W05000030,1,,Geog/ElecWard,01/01/1990,
W05000029,1,,Geog/ElecWard,01/01/1990,
W05000028,1,,Geog/ElecWard,01/01/1990,
W05000041,1,,Geog/ElecWard,01/01/1990,
W05000173,1,,Geog/ElecWard,01/01/1990,
W05000185,1,,Geog/ElecWard,01/01/1990,
W05000184,1,,Geog/ElecWard,01/01/1990,
W05000183,1,,Geog/ElecWard,01/01/1990,
W05000182,1,,Geog/ElecWard,01/01/1990,
W05000181,1,,Geog/ElecWard,01/01/1990,
W05000180,1,,Geog/ElecWard,01/01/1990,
W05000179,1,,Geog/ElecWard,01/01/1990,
W05000178,1,,Geog/ElecWard,01/01/1990,
W05000851,1,,Geog/ElecWard,01/01/1990,
W05000852,1,,Geog/ElecWard,01/01/1990,
W05000105,1,,Geog/ElecWard,01/01/1990,
W05000174,1,,Geog/ElecWard,01/01/1990,
W05000188,1,,Geog/ElecWard,01/01/1990,
W05000172,1,,Geog/ElecWard,01/01/1990,
W05000171,1,,Geog/ElecWard,01/01/1990,
W05000170,1,,Geog/ElecWard,01/01/1990,
W05000169,1,,Geog/ElecWard,01/01/1990,
W05000168,1,,Geog/ElecWard,01/01/1990,
W05000167,1,,Geog/ElecWard,01/01/1990,
W05000166,1,,Geog/ElecWard,01/01/1990,
W05000165,1,,Geog/ElecWard,01/01/1990,
W05000164,1,,Geog/ElecWard,01/01/1990,
W05000163,1,,Geog/ElecWard,01/01/1990,
W05000162,1,,Geog/ElecWard,01/01/1990,
W05000175,1,,Geog/ElecWard,01/01/1990,
W05000199,1,,Geog/ElecWard,01/01/1990,
W05000427,1,,Geog/ElecWard,01/01/1990,
W05000211,1,,Geog/ElecWard,01/01/1990,
W05000210,1,,Geog/ElecWard,01/01/1990,
W05000209,1,,Geog/ElecWard,01/01/1990,
W05000208,1,,Geog/ElecWard,01/01/1990,
W05000207,1,,Geog/ElecWard,01/01/1990,
W05000206,1,,Geog/ElecWard,01/01/1990,
W05000205,1,,Geog/ElecWard,01/01/1990,
W05000204,1,,Geog/ElecWard,01/01/1990,
W05000203,1,,Geog/ElecWard,01/01/1990,
W05000202,1,,Geog/ElecWard,01/01/1990,
W05000186,1,,Geog/ElecWard,01/01/1990,
W05000200,1,,Geog/ElecWard,01/01/1990,
W05000187,1,,Geog/ElecWard,01/01/1990,
W05000198,1,,Geog/ElecWard,01/01/1990,
W05000197,1,,Geog/ElecWard,01/01/1990,
W05000196,1,,Geog/ElecWard,01/01/1990,
W05000195,1,,Geog/ElecWard,01/01/1990,
W05000194,1,,Geog/ElecWard,01/01/1990,
W05000193,1,,Geog/ElecWard,01/01/1990,
W05000192,1,,Geog/ElecWard,01/01/1990,
W05000191,1,,Geog/ElecWard,01/01/1990,
W05000190,1,,Geog/ElecWard,01/01/1990,
W05000189,1,,Geog/ElecWard,01/01/1990,
W05000159,1,,Geog/ElecWard,01/01/1990,
W05000201,1,,Geog/ElecWard,01/01/1990,
W05000119,1,,Geog/ElecWard,01/01/1990,
W05000161,1,,Geog/ElecWard,01/01/1990,
W05000131,1,,Geog/ElecWard,01/01/1990,
W05000130,1,,Geog/ElecWard,01/01/1990,
W05000129,1,,Geog/ElecWard,01/01/1990,
W05000128,1,,Geog/ElecWard,01/01/1990,
W05000127,1,,Geog/ElecWard,01/01/1990,
W05000126,1,,Geog/ElecWard,01/01/1990,
W05000125,1,,Geog/ElecWard,01/01/1990,
W05000124,1,,Geog/ElecWard,01/01/1990,
W05000123,1,,Geog/ElecWard,01/01/1990,
W05000914,1,,Geog/ElecWard,01/01/1990,
W05000133,1,,Geog/ElecWard,01/01/1990,
W05000913,1,,Geog/ElecWard,01/01/1990,
W05000134,1,,Geog/ElecWard,01/01/1990,
W05000118,1,,Geog/ElecWard,01/01/1990,
W05000117,1,,Geog/ElecWard,01/01/1990,
W05000116,1,,Geog/ElecWard,01/01/1990,
W05000115,1,,Geog/ElecWard,01/01/1990,
W05000113,1,,Geog/ElecWard,01/01/1990,
W05000114,1,,Geog/ElecWard,01/01/1990,
W05000112,1,,Geog/ElecWard,01/01/1990,
W05000111,1,,Geog/ElecWard,01/01/1990,
W05000110,1,,Geog/ElecWard,01/01/1990,
W05000109,1,,Geog/ElecWard,01/01/1990,
W05000108,1,,Geog/ElecWard,01/01/1990,
W05000121,1,,Geog/ElecWard,01/01/1990,
W05000146,1,,Geog/ElecWard,01/01/1990,
W05000213,1,,Geog/ElecWard,01/01/1990,
W05000158,1,,Geog/ElecWard,01/01/1990,
W05000157,1,,Geog/ElecWard,01/01/1990,
W05000156,1,,Geog/ElecWard,01/01/1990,
W05000155,1,,Geog/ElecWard,01/01/1990,
W05000154,1,,Geog/ElecWard,01/01/1990,
W05000153,1,,Geog/ElecWard,01/01/1990,
W05000152,1,,Geog/ElecWard,01/01/1990,
W05000151,1,,Geog/ElecWard,01/01/1990,
W05000150,1,,Geog/ElecWard,01/01/1990,
W05000149,1,,Geog/ElecWard,01/01/1990,
W05000132,1,,Geog/ElecWard,01/01/1990,
W05000918,1,,Geog/ElecWard,01/01/1990,
W05000160,1,,Geog/ElecWard,01/01/1990,
W05000145,1,,Geog/ElecWard,01/01/1990,
W05000144,1,,Geog/ElecWard,01/01/1990,
W05000143,1,,Geog/ElecWard,01/01/1990,
W05000917,1,,Geog/ElecWard,01/01/1990,
W05000916,1,,Geog/ElecWard,01/01/1990,
W05000140,1,,Geog/ElecWard,01/01/1990,
W05000139,1,,Geog/ElecWard,01/01/1990,
W05000138,1,,Geog/ElecWard,01/01/1990,
W05000137,1,,Geog/ElecWard,01/01/1990,
W05000915,1,,Geog/ElecWard,01/01/1990,
W05000135,1,,Geog/ElecWard,01/01/1990,
W05000148,1,,Geog/ElecWard,01/01/1990,
W05000668,1,,Geog/ElecWard,01/01/1990,
